1019254355|5|M|apache/Core/2598|00FF00
1019267919|58|M|apache/Platform/2528|FFFFFF
1019267919|58|M|apache/Platform/2528|FF9900
1019269809|5|A|apache/Build/2594|FF0000
1019269809|5|A|apache/Build/2606|FFFFFF
1019269809|5|M|apache/Build/2606|FF9900
1019279111|7|M|apache/Build/2594|800080
1019279576|7|A|apache/Build/2610|00FF00
1019279815|7|M|apache/Core/2598|800080
1019280173|7|M|apache/Build/2594|800080
1019305038|96|M|apache/mod_rewrite/2574|FF0000
1019313299|9|A|apache/mod_proxy/2611|FFFFFF
1019313299|9|M|apache/mod_proxy/2611|FF9900
1019410012|105|M|apache/mod_proxy/2588|FFFFFF
1019410012|105|M|apache/mod_proxy/2588|FF9900
1019411865|7|A|apache/mod_ssl/2590|00FF00
1019412676|5|M|apache/All/2532|800080
1019414155|7|M|apache/mod_autoindex/2555|FFFFFF
1019414155|7|M|apache/mod_autoindex/2555|FF9900
1019419677|7|M|apache/All/2534|FFFFFF
1019419677|7|M|apache/All/2534|FF9900
1019420886|7|M|apache/All/2508|FFFFFF
1019420886|7|M|apache/All/2508|FF9900
1019424489|7|M|apache/All/2499|FFFFFF
1019424489|7|M|apache/All/2499|FF9900
1019424489|7|M|apache/All/2515|FF0000
1019462952|7|M|apache/Core/2598|FFFFFF
1019462952|7|M|apache/Core/2598|FF9900
1019465048|122|A|apache/Platform/2613|800080
1019472385|3|M|apache/All/2487|800080
1019493453|9|M|apache/Platform/2528|FFFFFF
1019493453|9|M|apache/Platform/2528|FF9900
1019493601|9|M|apache/mod_auth/2551|FFFFFF
1019493601|9|M|apache/mod_auth/2551|FF9900
1019493990|9|M|apache/Build/2522|FFFFFF
1019493990|9|M|apache/Build/2522|FF9900
1019495881|9|A|apache/mpm_winnt/2562|800080
1019497597|9|M|apache/Platform/2523|0000FF
1019497597|9|M|apache/Platform/2523|0000FF
1019497597|9|M|apache/Platform/2523|800080
1019501420|5|A|apache/mod_setenvif/2612|0000FF
1019501420|5|M|apache/mod_setenvif/2612|00FF00
1019501420|5|M|apache/mod_setenvif/2612|0000FF
1019501420|5|M|apache/mod_setenvif/2612|00FF00
1019501420|5|M|apache/mod_setenvif/2612|800080
1019526467|111|A|apache/mod_suexec/2605|0000FF
1019582465|6|A|apache/Runtime Config/2620|FFFFFF
1019582465|6|M|apache/Runtime Config/2620|FF9900
1019582465|6|M|apache/support/2514|FF0000
1019582530|6|M|apache/Build/2506|FF0000
1019582530|6|A|apache/Build/2618|FFFFFF
1019582530|6|M|apache/Build/2618|FF9900
1019582746|6|A|apache/All/2622|FFFFFF
1019582746|6|M|apache/All/2622|FF9900
1019582746|6|M|apache/Core/2482|FF0000
1019595713|7|A|apache/mod_proxy/2619|FFFFFF
1019595713|7|M|apache/mod_proxy/2619|FF9900
1019596657|5|A|apache/mod_actions/2624|800080
1019597731|6|A|apache/Build/2621|00FF00
1019600186|6|M|apache/mod_setenvif/2612|FFFFFF
1019600186|6|M|apache/mod_setenvif/2612|FF9900
1019600638|6|A|apache/mod_ssl/2617|FFFFFF
1019600638|6|M|apache/mod_ssl/2617|FF9900
1019601028|6|M|apache/Build/2513|FFFFFF
1019601028|6|M|apache/Build/2513|FF9900
1019601028|6|M|apache/Build/2594|FF0000
1019601151|45|A|apache/Build/2614|FFFFFF
1019601151|45|M|apache/Build/2614|FF9900
1019601328|6|M|apache/Build/2594|FF0000
1019601766|6|A|apache/Build/2597|FFFFFF
1019601766|6|M|apache/Build/2597|FF9900
1019602852|7|A|apache/mod_include/2625|FFFFFF
1019602852|7|M|apache/mod_include/2625|FF9900
1019603007|6|M|apache/Build/2495|FFFFFF
1019603007|6|M|apache/Build/2495|FF9900
1019603007|6|M|apache/Build/2495|800080
1019603239|6|M|apache/All/2497|FFFFFF
1019603239|6|M|apache/All/2497|FF9900
1019603239|6|M|apache/All/2497|800080
1019603301|6|M|apache/All/2497|FFFFFF
1019603301|6|M|apache/All/2497|FF9900
1019603873|7|M|apache/Build/2535|FFFFFF
1019603873|7|M|apache/Build/2535|FF9900
1019604209|7|M|apache/All/2540|FFFFFF
1019604209|7|M|apache/All/2540|FF9900
1019604209|7|M|apache/Build/2597|FF0000
1019604658|7|M|apache/Build/2610|FFFFFF
1019604658|7|M|apache/Build/2610|FF9900
1019604732|7|M|apache/All/2492|FFFFFF
1019604732|7|M|apache/All/2492|FF9900
1019604828|7|M|apache/Build/2500|0000FF
1019604828|7|M|apache/Build/2500|00FF00
1019604828|7|M|apache/Build/2500|00FF00
1019604903|7|M|apache/Build/2610|FFFFFF
1019604903|7|M|apache/Build/2610|FF9900
1019605126|7|A|apache/All/2525|FFFFFF
1019605126|7|M|apache/All/2525|FF9900
1019622089|9|M|apache/Core/2553|FFFFFF
1019622089|9|M|apache/Core/2553|FF9900
1019645631|47|A|apache/Build/2627|0000FF
1019675939|124|M|apache/Build/2614|FFFFFF
1019675939|124|M|apache/Build/2614|FF9900
1019694600|45|M|apache/Build/2614|FFFFFF
1019694600|45|M|apache/Build/2614|FF9900
1019694977|6|A|apache/Build/2566|FFFFFF
1019694977|6|M|apache/Build/2566|FF9900
1019695317|6|M|apache/Build/2524|FFFFFF
1019695317|6|M|apache/Build/2524|FF9900
1019695466|6|M|apache/Build/2594|FFFFFF
1019695466|6|M|apache/Build/2594|FF9900
1019713251|6|M|apache/mod_mime/2595|FFFFFF
1019713251|6|M|apache/mod_mime/2595|FF9900
1019713749|6|M|apache/mod_include/2541|FFFFFF
1019713749|6|M|apache/mod_include/2541|FF9900
1019715423|6|A|apache/mod_userdir/2632|FFFFFF
1019715423|6|M|apache/mod_userdir/2632|FF9900
1019716298|6|A|apache/mpm_perchild/2626|FFFFFF
1019716298|6|M|apache/mpm_perchild/2626|FF9900
